Product Name,Price,Product Image,Description,Reviews,Product Link
"POCO F3 GT 5G (Predator Black, 128 GB)","₹34,999",https://rukminim2.flixcart.com/image/312/312/krf91u80/mobile/i/f/m/f3-gt-mzb09huin-poco-original-imag57hec6wkrk77.jpeg?q=70,"8 GB RAM | 128 GB ROM16.94 cm (6.67 inch) Full HD+ Display64MP + 8MP + 2MP | 16MP Front Camera5065 mAh Lithium-ion Polymer BatteryMediaTek Dimensity 1200 ProcessorMultiple Hands-free Voice Assistant1 Year Warranty for Handset, 6 Months for Accessories",4.5,https://www.flipkart.com/poco-f3-gt-5g-predator-black-128-gb/p/itm27a5b8bd59601?pid=MOBG4Z5MBD3VMXTF&lid=LSTMOBG4Z5MBD3VMXTFXHIC8A&marketplace=FLIPKART&q=mobiles+under+40K&store=tyy%2F4io&srno=s_10_229&otracker=search&otracker1=search&fm=organic&iid=0ceee905-8b1e-4267-8c07-c4ad36a134d8.MOBG4Z5MBD3VMXTF.SEARCH&ppt=None&ppn=None&ssid=wicroxr8uo0000001722676570262&qH=3b335b124e5f7f1c
"vivo T2 Pro 5G (New Moon Black, 256 GB)","₹23,999",https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/g/b/x/-original-imagtt4h4ptmxgwn.jpeg?q=70,8 GB RAM | 256 GB ROM17.22 cm (6.78 inch) Full HD+ Display64MP + 2MP | 16MP Front Camera4600 mAh BatteryDimensity 7200 Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,4.5,https://www.flipkart.com/vivo-t2-pro-5g-new-moon-black-256-gb/p/itm1230688cdef18?pid=MOBGT4RZMZFEWDY7&lid=LSTMOBGT4RZMZFEWDY7VBNVSK&marketplace=FLIPKART&q=mobiles+under+40K&store=tyy%2F4io&srno=s_10_230&otracker=search&otracker1=search&fm=organic&iid=0ceee905-8b1e-4267-8c07-c4ad36a134d8.MOBGT4RZMZFEWDY7.SEARCH&ppt=None&ppn=None&ssid=wicroxr8uo0000001722676570262&qH=3b335b124e5f7f1c
"vivo T2 Pro 5G (Dune Gold, 256 GB)","₹23,999",https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/5/y/8/-original-imagtt4mhqrzjs9r.jpeg?q=70,8 GB RAM | 256 GB ROM17.22 cm (6.78 inch) Full HD+ Display64MP + 2MP | 16MP Front Camera4600 mAh BatteryDimensity 7200 Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,4.5,https://www.flipkart.com/vivo-t2-pro-5g-dune-gold-256-gb/p/itm1230688cdef18?pid=MOBGT4RZUPKD8HDK&lid=LSTMOBGT4RZUPKD8HDK4QMUBF&marketplace=FLIPKART&q=mobiles+under+40K&store=tyy%2F4io&srno=s_10_231&otracker=search&otracker1=search&fm=organic&iid=0ceee905-8b1e-4267-8c07-c4ad36a134d8.MOBGT4RZUPKD8HDK.SEARCH&ppt=None&ppn=None&ssid=wicroxr8uo0000001722676570262&qH=3b335b124e5f7f1c
"IQOO neo 7 pro (Fearless Flame, 128 GB)","₹32,990",https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/z/v/j/neo-7-pro-i2217-iqoo-original-imagrhfnek2gpxnt.jpeg?q=70,8 GB RAM | 128 GB ROM17.2 cm (6.77 inch) Display50MP Rear Camera5000 mAh Battery1 year,4.2,https://www.flipkart.com/iqoo-neo-7-pro-fearless-flame-128-gb/p/itm1585345e64a32?pid=MOBGRHFZFJPGSQ9H&lid=LSTMOBGRHFZFJPGSQ9HQRZRLU&marketplace=FLIPKART&q=mobiles+under+40K&store=tyy%2F4io&srno=s_10_232&otracker=search&otracker1=search&fm=organic&iid=0ceee905-8b1e-4267-8c07-c4ad36a134d8.MOBGRHFZFJPGSQ9H.SEARCH&ppt=None&ppn=None&ssid=wicroxr8uo0000001722676570262&qH=3b335b124e5f7f1c
"vivo V29 5G (Black, 128 GB)","₹31,990",https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/u/9/l/-original-imagtyw2cvvhz4hj.jpeg?q=70,8 GB RAM | 128 GB ROM17.22 cm (6.78 inch) Full HD+ AMOLED Display50MP + 8MP + 2MP | 50MP Front Camera4600 mAh Battery778G Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,4.3,https://www.flipkart.com/vivo-v29-5g-black-128-gb/p/itm69ac491d37e36?pid=MOBGTR8XCBE6DJG6&lid=LSTMOBGTR8XCBE6DJG6VV99VK&marketplace=FLIPKART&q=mobiles+under+40K&store=tyy%2F4io&srno=s_10_233&otracker=search&otracker1=search&fm=organic&iid=0ceee905-8b1e-4267-8c07-c4ad36a134d8.MOBGTR8XCBE6DJG6.SEARCH&ppt=None&ppn=None&ssid=wicroxr8uo0000001722676570262&qH=3b335b124e5f7f1c
"OnePlus Nord 2 5G (Blue Haze, 256 GB)","₹32,890",https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/y/4/n/-original-imagdbfgmrkgcnub.jpeg?q=70,12 GB RAM | 256 GB ROM16.33 cm (6.43 inch) Display50MP Rear Camera4500 mAh Battery1 year Warranty,4.3,https://www.flipkart.com/oneplus-nord-2-5g-blue-haze-256-gb/p/itmd16c63dadf5c5?pid=MOBGDBFHW7596ZTU&lid=LSTMOBGDBFHW7596ZTUMZOWTM&marketplace=FLIPKART&q=mobiles+under+40K&store=tyy%2F4io&srno=s_10_234&otracker=search&otracker1=search&fm=organic&iid=0ceee905-8b1e-4267-8c07-c4ad36a134d8.MOBGDBFHW7596ZTU.SEARCH&ppt=None&ppn=None&ssid=wicroxr8uo0000001722676570262&qH=3b335b124e5f7f1c
"SAMSUNG Galaxy A72 (Awesome Black, 128 GB)","₹33,999",https://rukminim2.flixcart.com/image/312/312/kmf7ki80/mobile/4/o/f/galaxy-a72-sm-a725fzkhins-samsung-original-imagfb56prgkwxzt.jpeg?q=70,8 GB RAM | 128 GB ROM | Expandable Upto 1 TB17.02 cm (6.7 inch) Full HD+ Display64MP + 12MP + 8MP + 5MP | 32MP Front Camera5000 mAh Lithium-ion BatteryQualcomm Snapdragon 720G Processor1 Year Warranty Provided by the Manufacturer from Date of Purchase,4.3,https://www.flipkart.com/samsung-galaxy-a72-awesome-black-128-gb/p/itme6d14bf36c7af?pid=MOBGF8GPFCD25ZU5&lid=LSTMOBGF8GPFCD25ZU5YM8KZA&marketplace=FLIPKART&q=mobiles+under+40K&store=tyy%2F4io&srno=s_10_235&otracker=search&otracker1=search&fm=organic&iid=0ceee905-8b1e-4267-8c07-c4ad36a134d8.MOBGF8GPFCD25ZU5.SEARCH&ppt=None&ppn=None&ssid=wicroxr8uo0000001722676570262&qH=3b335b124e5f7f1c
"OnePlus 10R 5G (Prime Blue, 128 GB)","₹33,290",https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/k/c/g/10r-5g-cph2423-oneplus-original-imaggjmqyhvutg8w.jpeg?q=70,8 GB RAM | 128 GB ROM17.02 cm (6.7 inch) Display50MP Rear Camera5000 mAh Battery12 months,4.3,https://www.flipkart.com/oneplus-10r-5g-prime-blue-128-gb/p/itmccf45a394ea16?pid=MOBGGJMR6SNFJ7H7&lid=LSTMOBGGJMR6SNFJ7H7YBR0LP&marketplace=FLIPKART&q=mobiles+under+40K&store=tyy%2F4io&srno=s_10_236&otracker=search&otracker1=search&fm=organic&iid=0ceee905-8b1e-4267-8c07-c4ad36a134d8.MOBGGJMR6SNFJ7H7.SEARCH&ppt=None&ppn=None&ssid=wicroxr8uo0000001722676570262&qH=3b335b124e5f7f1c
"vivo V25 5G (Surfing Blue, 256 GB)","₹32,399",https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/x/6/i/-original-imagg4kcj7ew4xgh.jpeg?q=70,12 GB RAM | 256 GB ROM16.36 cm (6.44 inch) Full HD+ Display64MP + 8MP + 2MP | 50MP Front Camera4500 mAh Lithium BatteryDimensity 900 Processor1 Year of Device & 6 Months for In-Box Accessories,4.3,https://www.flipkart.com/vivo-v25-5g-surfing-blue-256-gb/p/itmffe78d3bdf04d?pid=MOBGHR4JMT5UVZPZ&lid=LSTMOBGHR4JMT5UVZPZSZN1WX&marketplace=FLIPKART&q=mobiles+under+40K&store=tyy%2F4io&srno=s_10_237&otracker=search&otracker1=search&fm=organic&iid=0ceee905-8b1e-4267-8c07-c4ad36a134d8.MOBGHR4JMT5UVZPZ.SEARCH&ppt=None&ppn=None&ssid=wicroxr8uo0000001722676570262&qH=3b335b124e5f7f1c
"vivo V21 5G (Arctic White, 128 GB)","₹32,990",https://rukminim2.flixcart.com/image/312/312/ko1smfk0/mobile/b/x/l/v21-5g-pd2083f-ex-vivo-original-imag2kzczuzhgbvp.jpeg?q=70,8 GB RAM | 128 GB ROM16.36 cm (6.44 inch) Full HD+ Display64MP + 8MP + 2MP | 44MP Front Camera4000 mAh Lithium-ion BatteryMediaTek Dimensity 800U ProcessorAMOLED Display1 Year for Handset and 6 Months for In-box Accessories,4.5,https://www.flipkart.com/vivo-v21-5g-arctic-white-128-gb/p/itm9ec0280d66549?pid=MOBG2AFCYYZ5FP5W&lid=LSTMOBG2AFCYYZ5FP5WJHDILY&marketplace=FLIPKART&q=mobiles+under+40K&store=tyy%2F4io&srno=s_10_238&otracker=search&otracker1=search&fm=organic&iid=0ceee905-8b1e-4267-8c07-c4ad36a134d8.MOBG2AFCYYZ5FP5W.SEARCH&ppt=None&ppn=None&ssid=wicroxr8uo0000001722676570262&qH=3b335b124e5f7f1c
"OnePlus Nord 2T 5G (Jade Fog, 256 GB)","₹33,990",https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/q/f/p/-original-imagfx6hq9spfegc.jpeg?q=70,12 GB RAM | 256 GB ROM17.02 cm (6.7 inch) Display50MP Rear Camera4500 mAh Battery12 months Warranty,N/A,https://www.flipkart.com/oneplus-nord-2t-5g-jade-fog-256-gb/p/itm97eda8b1a1566?pid=MOBGHBZHF4YCMGZY&lid=LSTMOBGHBZHF4YCMGZY8YJ5MN&marketplace=FLIPKART&q=mobiles+under+40K&store=tyy%2F4io&srno=s_10_239&otracker=search&otracker1=search&fm=organic&iid=0ceee905-8b1e-4267-8c07-c4ad36a134d8.MOBGHBZHF4YCMGZY.SEARCH&ppt=None&ppn=None&ssid=wicroxr8uo0000001722676570262&qH=3b335b124e5f7f1c
"vivo V15 Pro (Topaz Blue, 128 GB)","₹34,990",https://rukminim2.flixcart.com/image/312/312/k2jbyq80pkrrdj/mobile-refurbished/e/u/v/v15-pro-128-a-1818-vivo-8-original-imafg8xmb97wj6uj.jpeg?q=70,"8 GB RAM | 128 GB ROM | Expandable Upto 256 GB16.23 cm (6.39 inch) Full HD+ Display48 Million Quad Pixel Sensor (12 Million Effective Pixel) + 8MP + 5MP, AI Triple Rear Camera | 32MP Front Camera3700 mAh Li-ion BatteryQualcomm Snapdragon 675AIE Octa Core 2.0GHz ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories",N/A,https://www.flipkart.com/vivo-v15-pro-topaz-blue-128-gb/p/itmffmh3damhbuga?pid=MOBFG8X7ZQHYHX28&lid=LSTMOBFG8X7ZQHYHX28FHKERJ&marketplace=FLIPKART&q=mobiles+under+40K&store=tyy%2F4io&srno=s_10_240&otracker=search&otracker1=search&fm=organic&iid=0ceee905-8b1e-4267-8c07-c4ad36a134d8.MOBFG8X7ZQHYHX28.SEARCH&ppt=None&ppn=None&ssid=wicroxr8uo0000001722676570262&qH=3b335b124e5f7f1c
